26330	5230	0.736729017882681	FI
5691	7353	0.736493494081054	FI
256356	89872	0.73633903831682	FI
10621	5437	0.736171468135729	FI
1392	1395	0.735942917996905	FI
5714	63826	0.735842856332833	FI
10068	3606	0.73583296339456	FI
1440	1441	0.735541161497122	FI
2123	4763	0.735348948363679	FI
5682	5714	0.735049522729483	FI
23604	7296	0.734874692405991	FI
1017	6502	0.734668997655777	FI
5431	84172	0.734580145197036	FI
51082	5435	0.734182769360928	FI
5430	6919	0.734064238925801	FI
5434	55814	0.73403999213778	FI
23411	79718	0.733998679499273	FI
2712	364	0.733877596581043	FI
2710	364	0.733877596581043	FI
10262	90665	0.733605980757964	FI
51699	55849	0.733500854591847	FI
3326	6175	0.733362970191997	FI
348	3949	0.7333074543478	FI
1915	2027	0.73318167938545	FI
5111	5683	0.732766459003494	FI
2027	5223	0.732514972678486	FI
1017	1022	0.732419046588515	FI
171568	5437	0.732413059823715	FI
5431	6917	0.73170906703997	FI
5435	6827	0.731324955497146	FI
506	79143	0.731250335376197	FI
1017	4171	0.731194855364193	FI
5300	5430	0.730775062604574	FI
2547	5111	0.730591635644393	FI
1278	6678	0.730240318910773	FI
2956	6240	0.729945903188742	FI
506	6125	0.729851080145407	FI
1026	595	0.729798133171609	FI
181	4159	0.729731922522648	FI
6159	6175	0.72962530369945	FI
5111	5982	0.729426142439166	FI
2956	8318	0.729397053968312	FI
2597	5313	0.729060704640038	FI
4047	84172	0.728843560306328	FI
207	5290	0.728776194474176	FI
1499	51176	0.728540631752431	FI
5111	56852	0.728448282551618	FI
1647	5111	0.728197661360003	FI
63826	9861	0.728170082124848	FI
